customer_id,last_purchase_date,first_purchase_date,frequency_orders,purchase_lines,monetary_total_spend,total_quantity,recency_days,tenure_days,tenure_since_first,avg_order_value,avg_qty_per_order,is_one_time_buyer,purchase_frequency_rate,recency_to_tenure_ratio,return_lines,return_invoices,returned_quantity,return_value,unique_products,unique_descriptions,unique_countries,avg_unit_price,max_unit_price,distinct_active_days,active_months,net_spend,return_invoice_ratio,return_value_ratio,avg_gap_days,median_gap_days,max_gap_days,snapshot_date
13199,2010-12-08 10:51:00,2009-12-05 10:11:00,30,88,6615.77,5843,2,368,370,220.5256666666667,194.76666666666668,0,0.08108108108108109,0.005405405405405406,1.0,1.0,5.0,14.75,26,27,1,2.213636363636364,12.75,25,13,6601.02,0.03333333333333333,0.002229521280213792,12.344827586206897,10.0,34.0,2010-12-10
13201,2010-07-25 14:30:00,2010-03-07 11:01:00,4,86,1233.06,1036,138,140,278,308.265,259.0,0,0.014388489208633094,0.49640287769784175,0.0,0.0,0.0,0.0,65,65,1,2.235232558139535,12.75,4,3,1233.06,0.0,0.0,46.333333333333336,44.0,78.0,2010-12-10
13202,2010-11-10 16:24:00,2009-12-09 10:48:00,7,69,1580.3,572,30,336,366,225.75714285714284,81.71428571428571,0,0.01912568306010929,0.08196721311475409,1.0,1.0,1.0,8.95,55,55,1,4.971014492753623,45.95,7,7,1571.35,0.14285714285714285,0.0056634816174144145,47.714285714285715,37.0,94.0,2010-12-10
13203,2010-11-18 10:08:00,2009-12-17 14:15:00,6,112,1778.79,1613,22,335,358,296.465,268.8333333333333,0,0.01675977653631285,0.061452513966480445,1.0,1.0,6.0,17.700000000000003,106,106,1,1.710357142857143,8.5,6,6,1761.09,0.16666666666666666,0.009950584386015215,66.4,65.0,97.0,2010-12-10
13204,2009-12-08 14:56:00,2009-12-08 14:56:00,1,57,966.6600000000001,428,367,0,367,966.6600000000001,428.0,1,0.0027247956403269754,1.0,0.0,0.0,0.0,0.0,57,57,1,4.161052631578947,21.95,1,1,966.6600000000001,0.0,0.0,367.0,367.0,367.0,2010-12-10
13205,2010-09-22 16:26:00,2010-09-22 16:26:00,1,1,2803.2,256,79,0,79,2803.2,256.0,1,0.012658227848101266,1.0,0.0,0.0,0.0,0.0,1,1,1,10.95,10.95,1,1,2803.2,0.0,0.0,79.0,79.0,79.0,2010-12-10
13206,2010-11-04 16:50:00,2009-12-07 13:48:00,13,566,8308.19,7086,36,332,368,639.0915384615384,545.0769230769231,0,0.035326086956521736,0.09782608695652174,0.0,0.0,0.0,0.0,393,397,1,1.9573144876325086,15.95,12,7,8308.19,0.0,0.0,27.166666666666668,18.0,94.0,2010-12-10
13207,2010-09-14 15:44:00,2010-04-06 16:37:00,2,5,285.6,48,87,160,248,142.8,24.0,0,0.008064516129032258,0.35080645161290325,0.0,0.0,0.0,0.0,4,4,1,5.95,5.95,2,2,285.6,0.0,0.0,160.0,160.0,160.0,2010-12-10
13208,2010-09-16 19:43:00,2009-12-03 13:25:00,3,104,758.65,540,85,287,372,252.88333333333333,180.0,0,0.008064516129032258,0.22849462365591397,0.0,0.0,0.0,0.0,92,93,1,2.793173076923077,12.75,3,3,758.65,0.0,0.0,143.5,143.5,203.0,2010-12-10
13209,2010-07-13 15:50:00,2010-01-24 14:30:00,5,45,2617.9,1528,150,170,320,523.58,305.6,0,0.015625,0.46875,0.0,0.0,0.0,0.0,42,42,1,3.4533333333333336,12.75,5,4,2617.9,0.0,0.0,42.25,49.5,67.0,2010-12-10
13211,2010-11-23 15:17:00,2009-12-06 15:24:00,7,146,1523.35,1011,17,351,369,217.62142857142857,144.42857142857142,0,0.018970189701897018,0.04607046070460705,3.0,2.0,5.0,22.45,75,84,1,1.5737671232876713,9.95,6,5,1500.8999999999999,0.2857142857142857,0.014737256703974792,58.333333333333336,61.5,114.0,2010-12-10
13213,2010-11-21 14:34:00,2010-05-20 14:50:00,6,114,2330.94,1602,19,184,204,388.49,267.0,0,0.029411764705882353,0.09313725490196079,3.0,2.0,7.0,14.75,109,109,1,2.5537719298245616,16.95,6,4,2316.19,0.3333333333333333,0.006327919208559637,36.4,22.0,73.0,2010-12-10
13214,2010-10-18 10:00:00,2010-03-03 14:10:00,7,229,3264.23,2966,53,228,282,466.31857142857143,423.7142857142857,0,0.024822695035460994,0.1879432624113475,0.0,0.0,0.0,0.0,207,208,1,1.9063755458515284,14.95,7,6,3264.23,0.0,0.0,37.666666666666664,41.5,54.0,2010-12-10
13215,2010-11-02 18:26:00,2010-11-02 18:26:00,1,1,81.6,96,38,0,38,81.6,96.0,1,0.02631578947368421,1.0,0.0,0.0,0.0,0.0,1,1,1,0.85,0.85,1,1,81.6,0.0,0.0,38.0,38.0,38.0,2010-12-10
13217,2010-02-22 12:49:00,2010-02-22 12:49:00,1,1,132.5,250,291,0,291,132.5,250.0,1,0.003436426116838488,1.0,0.0,0.0,0.0,0.0,1,1,1,0.53,0.53,1,1,132.5,0.0,0.0,291.0,291.0,291.0,2010-12-10
13219,2010-03-31 14:18:00,2010-03-31 14:18:00,1,11,76.23,11,254,0,254,76.23,11.0,1,0.003937007874015748,1.0,0.0,0.0,0.0,0.0,11,11,1,6.930000000000001,7.49,1,1,76.23,0.0,0.0,254.0,254.0,254.0,2010-12-10
13220,2010-05-13 10:35:00,2010-05-13 10:35:00,1,32,516.8,200,211,0,211,516.8,200.0,1,0.004739336492890996,1.0,0.0,0.0,0.0,0.0,32,32,1,4.046875,12.75,1,1,516.8,0.0,0.0,211.0,211.0,211.0,2010-12-10
13222,2010-05-11 13:54:00,2010-05-11 13:54:00,1,1,88.5,30,213,0,213,88.5,30.0,1,0.004694835680751174,1.0,0.0,0.0,0.0,0.0,1,1,1,2.95,2.95,1,1,88.5,0.0,0.0,213.0,213.0,213.0,2010-12-10
13223,2010-10-12 11:07:00,2010-02-12 13:27:00,4,8,805.9200000000001,480,59,241,301,201.48000000000002,120.0,0,0.013289036544850499,0.19601328903654486,0.0,0.0,0.0,0.0,4,5,1,1.4675,2.1,4,4,805.9200000000001,0.0,0.0,80.0,92.0,105.0,2010-12-10
13225,2010-10-14 16:26:00,2009-12-17 09:09:00,9,93,9796.23,3985,57,301,358,1088.47,442.77777777777777,0,0.025139664804469275,0.15921787709497207,0.0,0.0,0.0,0.0,50,57,1,2.8603225806451613,6.75,8,7,9796.23,0.0,0.0,37.375,42.5,66.0,2010-12-10
13226,2010-11-11 13:46:00,2010-11-11 13:46:00,1,12,204.25,99,29,0,29,204.25,99.0,1,0.034482758620689655,1.0,0.0,0.0,0.0,0.0,12,12,1,2.5416666666666665,4.25,1,1,204.25,0.0,0.0,29.0,29.0,29.0,2010-12-10
13230,2010-12-09 19:28:00,2010-03-18 20:02:00,17,676,3447.33,1890,1,265,267,202.78411764705882,111.17647058823529,0,0.06367041198501873,0.003745318352059925,0.0,0.0,0.0,0.0,405,411,1,2.6732988165680474,19.95,17,10,3447.33,0.0,0.0,16.125,11.0,49.0,2010-12-10
13233,2010-10-15 11:49:00,2010-01-14 14:10:00,2,33,571.34,600,56,273,330,285.67,300.0,0,0.006060606060606061,0.1696969696969697,0.0,0.0,0.0,0.0,33,33,1,2.3045454545454547,12.75,2,2,571.34,0.0,0.0,273.0,273.0,273.0,2010-12-10
13234,2010-02-05 11:41:00,2009-12-07 12:32:00,2,61,346.5,159,308,59,368,173.25,79.5,0,0.005434782608695652,0.8369565217391305,0.0,0.0,0.0,0.0,56,56,1,3.0611475409836064,12.75,2,2,346.5,0.0,0.0,59.0,59.0,59.0,2010-12-10
13237,2010-11-17 10:07:00,2010-11-17 10:07:00,1,24,643.0,128,23,0,23,643.0,128.0,1,0.043478260869565216,1.0,0.0,0.0,0.0,0.0,24,24,1,5.360416666666667,9.95,1,1,643.0,0.0,0.0,23.0,23.0,23.0,2010-12-10
13238,2010-10-05 12:38:00,2010-04-28 15:02:00,2,16,305.9,144,66,159,226,152.95,72.0,0,0.008849557522123894,0.2920353982300885,0.0,0.0,0.0,0.0,11,12,1,2.734375,8.5,2,2,305.9,0.0,0.0,159.0,159.0,159.0,2010-12-10
13239,2010-09-28 17:21:00,2010-07-25 13:34:00,4,72,1265.1299999999999,824,73,65,138,316.28249999999997,206.0,0,0.028985507246376812,0.5289855072463768,1.0,1.0,3.0,14.850000000000001,69,68,1,3.1534722222222222,14.95,4,3,1250.28,0.25,0.011737924165895997,21.333333333333332,6.0,54.0,2010-12-10
13240,2010-12-09 12:49:00,2010-02-25 13:17:00,5,154,1030.76,541,1,286,288,206.152,108.2,0,0.017361111111111112,0.003472222222222222,1.0,1.0,13.0,77.35000000000001,132,132,1,2.2766233766233768,8.5,4,4,953.41,0.2,0.07504171679149367,71.25,48.0,189.0,2010-12-10
13241,2010-10-24 11:17:00,2010-10-24 11:17:00,1,40,112.53,46,47,0,47,112.53,46.0,1,0.02127659574468085,1.0,0.0,0.0,0.0,0.0,40,40,1,2.60175,8.5,1,1,112.53,0.0,0.0,47.0,47.0,47.0,2010-12-10
13242,2010-09-14 13:53:00,2010-02-09 13:12:00,4,22,429.0,220,87,217,304,107.25,55.0,0,0.013157894736842105,0.28618421052631576,0.0,0.0,0.0,0.0,12,12,1,1.95,1.95,4,4,429.0,0.0,0.0,71.66666666666667,94.0,105.0,2010-12-10
13243,2010-09-16 13:18:00,2010-03-18 13:10:00,4,148,635.26,322,85,182,267,158.815,80.5,0,0.0149812734082397,0.31835205992509363,0.0,0.0,0.0,0.0,121,123,1,2.7076351351351353,12.75,2,2,635.26,0.0,0.0,60.333333333333336,0.0,181.0,2010-12-10
13245,2010-10-03 14:03:00,2010-10-03 14:03:00,1,29,558.72,246,68,0,68,558.72,246.0,1,0.014705882352941176,1.0,0.0,0.0,0.0,0.0,29,29,1,2.813448275862069,9.95,1,1,558.72,0.0,0.0,68.0,68.0,68.0,2010-12-10
13246,2010-11-11 12:54:00,2010-07-02 13:36:00,5,235,1390.23,1209,29,131,161,278.046,241.8,0,0.031055900621118012,0.18012422360248448,4.0,2.0,21.0,44.550000000000004,166,168,1,1.540723404255319,9.95,5,4,1345.68,0.4,0.032045057292678196,32.5,23.0,70.0,2010-12-10
13249,2010-11-03 14:05:00,2010-01-24 12:11:00,6,12,897.52,700,37,283,320,149.58666666666667,116.66666666666667,0,0.01875,0.115625,0.0,0.0,0.0,0.0,2,2,1,1.3191666666666666,1.65,6,6,897.52,0.0,0.0,56.2,54.0,87.0,2010-12-10
13250,2010-09-05 11:33:00,2010-07-25 14:01:00,2,19,253.09,107,96,41,138,126.545,53.5,0,0.014492753623188406,0.6956521739130435,1.0,1.0,2.0,7.5,17,18,1,2.4589473684210525,4.95,2,2,245.59,0.5,0.029633727132640564,41.0,41.0,41.0,2010-12-10
13251,2010-11-02 13:20:00,2010-11-02 13:20:00,1,25,252.68,215,38,0,38,252.68,215.0,1,0.02631578947368421,1.0,0.0,0.0,0.0,0.0,25,25,1,1.5316,4.25,1,1,252.68,0.0,0.0,38.0,38.0,38.0,2010-12-10
13252,2010-11-10 16:00:00,2010-03-24 10:30:00,2,19,399.3,134,30,231,261,199.65,67.0,0,0.007662835249042145,0.11494252873563218,3.0,1.0,6.0,57.99999999999999,19,19,1,4.681578947368421,16.95,2,2,341.3,0.5,0.14525419484097168,231.0,231.0,231.0,2010-12-10
13253,2010-10-05 13:33:00,2010-01-05 12:13:00,2,39,1920.71,1443,66,273,339,960.355,721.5,0,0.0058997050147492625,0.19469026548672566,0.0,0.0,0.0,0.0,39,39,1,2.081025641025641,12.75,2,2,1920.71,0.0,0.0,273.0,273.0,273.0,2010-12-10
13254,2010-11-28 15:42:00,2010-11-28 15:42:00,1,4,51.410000000000004,43,12,0,12,51.410000000000004,43.0,1,0.08333333333333333,1.0,0.0,0.0,0.0,0.0,4,4,1,2.5225,6.45,1,1,51.410000000000004,0.0,0.0,12.0,12.0,12.0,2010-12-10
13255,2010-12-01 11:58:00,2010-07-15 13:20:00,2,19,504.95,340,9,138,148,252.475,170.0,0,0.013513513513513514,0.060810810810810814,0.0,0.0,0.0,0.0,19,19,1,4.015789473684211,9.95,2,2,504.95,0.0,0.0,138.0,138.0,138.0,2010-12-10
13257,2010-09-29 14:58:00,2010-09-29 14:58:00,1,7,149.75,33,72,0,72,149.75,33.0,1,0.013888888888888888,1.0,2.0,2.0,4.0,31.8,7,7,1,7.321428571428571,16.95,1,1,117.95,2.0,0.21235392320534224,72.0,72.0,72.0,2010-12-10
13258,2010-11-25 10:54:00,2010-11-04 12:45:00,2,8,336.59999999999997,164,15,20,36,168.29999999999998,82.0,0,0.05555555555555555,0.4166666666666667,0.0,0.0,0.0,0.0,5,5,1,2.1374999999999997,3.75,2,1,336.59999999999997,0.0,0.0,20.0,20.0,20.0,2010-12-10
13259,2010-11-07 10:56:00,2010-01-10 10:26:00,8,231,1115.61,376,33,301,334,139.45125,47.0,0,0.023952095808383235,0.09880239520958084,0.0,0.0,0.0,0.0,180,181,1,3.3852813852813854,14.95,6,5,1115.61,0.0,0.0,42.714285714285715,20.0,175.0,2010-12-10
13262,2010-11-15 12:20:00,2010-04-18 12:14:00,2,39,373.16,122,25,211,236,186.58,61.0,0,0.00847457627118644,0.1059322033898305,0.0,0.0,0.0,0.0,38,38,1,4.075641025641025,12.75,2,2,373.16,0.0,0.0,211.0,211.0,211.0,2010-12-10
13263,2010-11-11 15:49:00,2010-10-22 17:07:00,4,238,1239.27,604,29,19,49,309.8175,151.0,0,0.08163265306122448,0.5918367346938775,0.0,0.0,0.0,0.0,137,137,1,2.9068907563025213,12.75,4,2,1239.27,0.0,0.0,6.0,6.0,7.0,2010-12-10
13264,2010-09-23 12:42:00,2010-09-23 12:42:00,1,38,722.5600000000001,375,78,0,78,722.5600000000001,375.0,1,0.01282051282051282,1.0,0.0,0.0,0.0,0.0,38,38,1,3.237894736842105,16.95,1,1,722.5600000000001,0.0,0.0,78.0,78.0,78.0,2010-12-10
13266,2010-10-22 12:13:00,2009-12-17 10:52:00,7,120,2300.78,2409,49,309,358,328.6828571428572,344.14285714285717,0,0.019553072625698324,0.13687150837988826,5.0,4.0,39.0,53.15,83,82,1,1.629,5.95,7,6,2247.63,0.5714285714285714,0.02310086144698754,51.166666666666664,49.0,83.0,2010-12-10
13267,2010-12-08 09:20:00,2009-12-07 16:56:00,18,215,5236.77,2135,2,365,368,290.9316666666667,118.61111111111111,0,0.04891304347826087,0.005434782608695652,13.0,7.0,31.0,114.6,106,111,1,3.474325581395349,19.95,14,10,5122.17,0.3888888888888889,0.021883718398936745,22.4375,17.5,74.0,2010-12-10
13269,2010-12-05 11:51:00,2009-12-02 11:47:00,14,183,3545.47,3050,5,368,373,253.24785714285713,217.85714285714286,0,0.03753351206434316,0.013404825737265416,0.0,0.0,0.0,0.0,107,117,1,2.4434972677595628,12.75,9,8,3545.47,0.0,0.0,28.0,14.0,70.0,2010-12-10
13270,2010-12-08 14:53:00,2010-12-08 14:53:00,1,1,590.0,200,2,0,2,590.0,200.0,1,0.5,1.0,0.0,0.0,0.0,0.0,1,1,1,2.95,2.95,1,1,590.0,0.0,0.0,2.0,2.0,2.0,2010-12-10
13274,2010-10-26 13:48:00,2010-10-26 13:48:00,1,19,360.85,199,45,0,45,360.85,199.0,1,0.022222222222222223,1.0,0.0,0.0,0.0,0.0,19,19,1,3.7605263157894737,12.75,1,1,360.85,0.0,0.0,45.0,45.0,45.0,2010-12-10
13275,2010-11-21 12:09:00,2010-03-17 14:05:00,2,48,238.86,138,19,248,268,119.43,69.0,0,0.007462686567164179,0.0708955223880597,0.0,0.0,0.0,0.0,48,48,1,2.14125,14.95,2,2,238.86,0.0,0.0,248.0,248.0,248.0,2010-12-10
13276,2010-11-07 14:17:00,2010-03-07 14:05:00,3,209,1300.98,679,33,245,278,433.66,226.33333333333334,0,0.01079136690647482,0.11870503597122302,2.0,2.0,2.0,20.7,184,182,1,3.2535406698564593,35.95,3,3,1280.28,0.6666666666666666,0.015911082414795,122.0,122.0,140.0,2010-12-10
13277,2010-11-24 15:34:00,2010-06-18 08:45:00,3,15,264.9,206,16,159,175,88.3,68.66666666666667,0,0.017142857142857144,0.09142857142857143,0.0,0.0,0.0,0.0,7,8,1,1.2633333333333332,1.65,3,3,264.9,0.0,0.0,79.5,79.5,90.0,2010-12-10
13278,2010-11-05 11:42:00,2010-04-08 11:59:00,3,61,882.62,796,35,210,246,294.20666666666665,265.3333333333333,0,0.012195121951219513,0.14227642276422764,0.0,0.0,0.0,0.0,47,48,1,1.9236065573770493,5.95,3,3,882.62,0.0,0.0,105.0,105.0,130.0,2010-12-10
13280,2010-11-25 14:51:00,2010-03-05 09:07:00,4,123,1494.87,971,15,265,280,373.7175,242.75,0,0.014285714285714285,0.05357142857142857,1.0,1.0,2.0,25.5,113,117,1,3.2260162601626017,16.95,3,3,1469.37,0.25,0.017058339521162376,88.0,48.0,216.0,2010-12-10
13281,2010-09-26 16:03:00,2010-09-26 16:03:00,1,22,350.85,201,75,0,75,350.85,201.0,1,0.013333333333333334,1.0,4.0,2.0,26.0,44.400000000000006,22,22,1,2.4390909090909094,5.95,1,1,306.45000000000005,2.0,0.1265498076100898,75.0,75.0,75.0,2010-12-10
13282,2010-10-29 14:11:00,2010-10-29 14:11:00,1,14,181.05,103,42,0,42,181.05,103.0,1,0.023809523809523808,1.0,0.0,0.0,0.0,0.0,14,14,1,2.8285714285714287,6.75,1,1,181.05,0.0,0.0,42.0,42.0,42.0,2010-12-10
13283,2010-05-21 13:56:00,2010-03-09 14:36:00,2,13,279.7,114,203,72,276,139.85,57.0,0,0.007246376811594203,0.7355072463768116,0.0,0.0,0.0,0.0,13,13,1,3.1346153846153846,10.65,2,2,279.7,0.0,0.0,72.0,72.0,72.0,2010-12-10
13285,2010-04-18 13:38:00,2010-03-25 14:26:00,2,44,655.47,406,236,23,260,327.735,203.0,0,0.007692307692307693,0.9076923076923077,0.0,0.0,0.0,0.0,42,42,1,3.183636363636363,12.75,2,2,655.47,0.0,0.0,23.0,23.0,23.0,2010-12-10
13286,2010-04-18 15:35:00,2010-04-18 15:35:00,1,49,734.91,274,236,0,236,734.91,274.0,1,0.00423728813559322,1.0,0.0,0.0,0.0,0.0,46,46,1,4.138979591836735,16.95,1,1,734.91,0.0,0.0,236.0,236.0,236.0,2010-12-10
13287,2010-04-15 15:26:00,2010-01-04 10:43:00,3,53,781.59,429,239,101,340,260.53000000000003,143.0,0,0.008823529411764706,0.7029411764705882,21.0,4.0,192.0,261.92,46,46,1,3.0541509433962264,9.95,3,3,519.6700000000001,1.3333333333333333,0.3351117593623255,50.5,50.5,51.0,2010-12-10
13288,2010-09-22 16:32:00,2010-02-11 14:59:00,5,10,927.61,379,79,223,302,185.522,75.8,0,0.016556291390728478,0.26158940397350994,2.0,1.0,3.0,35.45,7,7,1,4.788,12.75,5,3,892.16,0.2,0.03821649184463299,55.25,39.5,132.0,2010-12-10
13289,2009-12-16 11:53:00,2009-12-16 11:53:00,1,16,307.95,119,359,0,359,307.95,119.0,1,0.002785515320334262,1.0,0.0,0.0,0.0,0.0,16,16,1,4.390625,15.95,1,1,307.95,0.0,0.0,359.0,359.0,359.0,2010-12-10
13291,2010-10-21 19:01:00,2010-02-11 18:36:00,10,276,2909.68,1367,50,252,302,290.96799999999996,136.7,0,0.033112582781456956,0.16556291390728478,0.0,0.0,0.0,0.0,134,138,1,3.363369565217391,16.95,10,8,2909.68,0.0,0.0,27.333333333333332,27.0,48.0,2010-12-10
13292,2010-10-20 13:15:00,2010-07-01 14:36:00,3,28,415.57,183,51,110,162,138.52333333333334,61.0,0,0.018518518518518517,0.3148148148148148,1.0,1.0,16.0,6.72,28,28,1,4.766785714285715,19.95,3,3,408.84999999999997,0.3333333333333333,0.016170560916331785,54.5,54.5,78.0,2010-12-10
13293,2010-11-12 13:28:00,2010-02-09 12:05:00,6,72,1192.94,555,28,276,304,198.82333333333335,92.5,0,0.019736842105263157,0.09210526315789473,1.0,1.0,6.0,12.600000000000001,51,54,1,3.3756944444444446,12.75,6,5,1180.3400000000001,0.16666666666666666,0.010562140593827016,54.8,42.0,136.0,2010-12-10
13294,2010-03-03 12:54:00,2010-03-03 12:54:00,1,48,815.79,543,282,0,282,815.79,543.0,1,0.0035460992907801418,1.0,0.0,0.0,0.0,0.0,48,48,1,3.4029166666666666,49.95,1,1,815.79,0.0,0.0,282.0,282.0,282.0,2010-12-10
13295,2010-11-28 14:14:00,2010-05-12 09:13:00,3,57,900.77,651,12,200,212,300.25666666666666,217.0,0,0.014150943396226415,0.05660377358490566,8.0,5.0,34.0,40.7,49,49,1,2.1721052631578948,8.5,3,3,860.0699999999999,1.6666666666666667,0.0451835651720195,100.0,100.0,165.0,2010-12-10
13296,2010-10-12 12:41:00,2010-05-11 14:29:00,5,48,705.11,575,59,153,213,141.022,115.0,0,0.023474178403755867,0.27699530516431925,0.0,0.0,0.0,0.0,46,46,1,1.819375,9.95,5,5,705.11,0.0,0.0,38.0,32.5,62.0,2010-12-10
13297,2010-11-19 13:49:00,2010-06-15 12:35:00,3,64,2278.77,1731,21,157,178,759.59,577.0,0,0.016853932584269662,0.11797752808988764,1.0,1.0,1.0,15.95,58,58,1,2.555625,15.95,3,3,2262.82,0.3333333333333333,0.0069993900218100116,78.0,78.0,119.0,2010-12-10
13299,2010-10-12 10:53:00,2010-06-29 11:30:00,2,57,1076.2,386,59,104,164,538.1,193.0,0,0.012195121951219513,0.3597560975609756,4.0,2.0,8.0,45.400000000000006,56,56,1,4.661754385964913,16.95,2,2,1030.8,1.0,0.04218546738524438,104.0,104.0,104.0,2010-12-10
13300,2010-11-16 17:10:00,2010-05-14 15:56:00,2,35,913.62,252,24,186,210,456.81,126.0,0,0.009523809523809525,0.11428571428571428,1.0,1.0,6.0,11.7,29,30,1,4.961428571428572,14.95,2,2,901.92,0.5,0.012806199514021146,186.0,186.0,186.0,2010-12-10
13302,2010-07-01 12:32:00,2010-07-01 12:32:00,1,2,95.45,7,162,0,162,95.45,7.0,1,0.006172839506172839,1.0,0.0,0.0,0.0,0.0,2,2,1,15.85,18.95,1,1,95.45,0.0,0.0,162.0,162.0,162.0,2010-12-10
13303,2010-11-04 14:55:00,2010-11-04 14:55:00,1,4,61.72,26,36,0,36,61.72,26.0,1,0.027777777777777776,1.0,0.0,0.0,0.0,0.0,4,4,1,4.385,9.95,1,1,61.72,0.0,0.0,36.0,36.0,36.0,2010-12-10
13304,2010-09-10 10:09:00,2010-02-08 12:42:00,3,57,917.57,478,91,213,305,305.8566666666667,159.33333333333334,0,0.009836065573770493,0.2983606557377049,9.0,3.0,28.0,97.19999999999999,48,49,1,3.666491228070176,24.95,3,3,820.3700000000001,1.0,0.10593197249256185,106.5,106.5,123.0,2010-12-10
13305,2010-12-02 12:10:00,2010-03-10 14:49:00,7,124,1751.75,1128,8,266,275,250.25,161.14285714285714,0,0.025454545454545455,0.02909090909090909,0.0,0.0,0.0,0.0,110,110,1,3.6212096774193547,16.95,7,6,1751.75,0.0,0.0,44.0,31.0,139.0,2010-12-10
13306,2010-10-05 14:55:00,2010-10-05 14:55:00,1,4,53.65,74,66,0,66,53.65,74.0,1,0.015151515151515152,1.0,0.0,0.0,0.0,0.0,4,4,1,0.9525,1.95,1,1,53.65,0.0,0.0,66.0,66.0,66.0,2010-12-10
13307,2010-08-09 12:56:00,2010-04-26 13:28:00,2,14,258.34,136,123,104,228,129.17,68.0,0,0.008771929824561403,0.5394736842105263,0.0,0.0,0.0,0.0,14,14,1,3.1992857142857143,12.75,2,2,258.34,0.0,0.0,104.0,104.0,104.0,2010-12-10
13308,2010-04-22 09:22:00,2010-04-22 09:22:00,1,17,284.86,230,232,0,232,284.86,230.0,1,0.004310344827586207,1.0,0.0,0.0,0.0,0.0,17,17,1,2.5647058823529414,10.75,1,1,284.86,0.0,0.0,232.0,232.0,232.0,2010-12-10
13309,2010-11-12 12:10:00,2010-11-12 12:10:00,1,23,249.58,370,28,0,28,249.58,370.0,1,0.03571428571428571,1.0,0.0,0.0,0.0,0.0,23,23,1,0.91,2.95,1,1,249.58,0.0,0.0,28.0,28.0,28.0,2010-12-10
13310,2010-11-24 09:14:00,2010-11-02 17:03:00,2,23,409.17,229,16,21,38,204.585,114.5,0,0.05263157894736842,0.42105263157894735,0.0,0.0,0.0,0.0,23,23,1,3.242608695652174,7.95,2,1,409.17,0.0,0.0,21.0,21.0,21.0,2010-12-10
13312,2010-09-14 14:36:00,2010-09-14 14:36:00,1,5,124.75,41,87,0,87,124.75,41.0,1,0.011494252873563218,1.0,0.0,0.0,0.0,0.0,5,5,1,3.5700000000000003,6.75,1,1,124.75,0.0,0.0,87.0,87.0,87.0,2010-12-10
13313,2010-08-17 11:45:00,2009-12-02 16:18:00,7,109,1890.0,1457,115,257,373,270.0,208.14285714285714,0,0.01876675603217158,0.30831099195710454,4.0,3.0,9.0,22.049999999999997,78,81,1,2.3573394495412843,9.95,6,6,1867.95,0.42857142857142855,0.011666666666666665,42.5,49.5,70.0,2010-12-10
13315,2010-01-19 15:34:00,2010-01-19 15:34:00,1,22,310.26,232,325,0,325,310.26,232.0,1,0.003076923076923077,1.0,0.0,0.0,0.0,0.0,22,22,1,1.968181818181818,5.45,1,1,310.26,0.0,0.0,325.0,325.0,325.0,2010-12-10
13316,2010-11-12 10:14:00,2010-03-10 10:01:00,6,87,7207.89,14423,28,247,275,1201.315,2403.8333333333335,0,0.02181818181818182,0.10181818181818182,1.0,1.0,48.0,122.39999999999999,69,70,1,2.513333333333333,14.95,6,5,7085.490000000001,0.16666666666666666,0.016981391225448776,48.8,31.0,156.0,2010-12-10
13317,2010-11-19 10:06:00,2009-12-13 11:11:00,13,219,4212.41,2113,21,340,362,324.03153846153845,162.53846153846155,0,0.03591160220994475,0.058011049723756904,26.0,9.0,65.0,283.95,150,160,1,3.572785388127854,12.75,11,9,3928.46,0.6923076923076923,0.06740796836015488,30.545454545454547,30.0,72.0,2010-12-10
13319,2010-12-09 10:05:00,2009-12-06 14:46:00,34,479,11236.95,4546,1,367,369,330.4985294117647,133.7058823529412,0,0.0921409214092141,0.0027100271002710027,19.0,11.0,39.0,195.2,221,236,1,3.7177035490605426,16.95,24,12,11041.75,0.3235294117647059,0.01737126177476984,10.757575757575758,9.0,34.0,2010-12-10
13320,2010-10-01 14:59:00,2010-08-18 10:29:00,2,44,679.4,423,70,44,114,339.7,211.5,0,0.017543859649122806,0.6140350877192983,1.0,1.0,7.0,10.15,37,37,1,1.7659090909090909,3.95,2,2,669.25,0.5,0.014939652634677657,44.0,44.0,44.0,2010-12-10
13324,2010-10-07 12:44:00,2010-05-25 10:23:00,8,57,3391.52,3243,64,135,199,423.94,405.375,0,0.04020100502512563,0.32160804020100503,5.0,3.0,13.0,42.95,23,23,1,3.3580701754385966,12.75,6,5,3348.57,0.375,0.012663938293154693,18.857142857142858,22.0,53.0,2010-12-10
13326,2010-10-03 16:00:00,2010-10-03 16:00:00,1,13,281.76,140,68,0,68,281.76,140.0,1,0.014705882352941176,1.0,0.0,0.0,0.0,0.0,13,13,1,2.914615384615385,12.75,1,1,281.76,0.0,0.0,68.0,68.0,68.0,2010-12-10
13327,2010-12-09 15:33:00,2009-12-18 15:35:00,14,234,6251.71,2879,1,355,357,446.55071428571426,205.64285714285714,0,0.0392156862745098,0.0028011204481792717,3.0,1.0,19.0,128.25,132,137,1,3.0673076923076925,81.61,13,12,6123.46,0.07142857142857142,0.020514387263644667,26.923076923076923,29.0,52.0,2010-12-10
13329,2010-12-08 10:11:00,2009-12-04 15:41:00,7,108,4323.97,3023,2,368,371,617.71,431.85714285714283,0,0.018867924528301886,0.005390835579514825,5.0,4.0,9.0,87.35,60,65,1,2.3642592592592595,12.75,5,5,4236.62,0.5714285714285714,0.020201342747521372,61.0,32.0,237.0,2010-12-10
