customer_id,first_purchase,last_purchase,frequency_orders,purchase_lines,monetary_total_spend,total_quantity,unique_products,unique_countries,avg_unit_price,max_unit_price,recency_days,tenure_days,tenure_since_first,avg_order_value,avg_qty_per_order,is_one_time_buyer,purchase_frequency_rate,recency_to_tenure_ratio,distinct_active_days,active_months,avg_gap_days,median_gap_days,max_gap_days,return_lines,return_invoices,returned_quantity,return_value,net_spend,return_invoice_ratio,return_value_ratio,future_orders,churn_label,snapshot_date
13305,2010-03-10 14:49:00,2010-07-27 15:14:00,2,81,952.24,553,79,1,3.9959259259259263,16.95,15,139,154,476.12,276.5,0,0.012987012987012988,0.09740259740259741,2,2,139.0,139.0,139.0,0.0,0.0,0.0,0.0,952.24,0.0,0.0,5,0,2010-08-11
13307,2010-04-26 13:28:00,2010-08-09 12:56:00,2,14,258.34,136,14,1,3.1992857142857143,12.75,2,104,107,129.17,68.0,0,0.018691588785046728,0.018691588785046728,2,2,105.0,105.0,105.0,0.0,0.0,0.0,0.0,258.34,0.0,0.0,0,1,2010-08-11
13308,2010-04-22 09:22:00,2010-04-22 09:22:00,1,17,284.86,230,17,1,2.5647058823529414,10.75,111,0,111,284.86,230.0,1,0.009009009009009009,1.0,1,1,111.0,111.0,111.0,0.0,0.0,0.0,0.0,284.86,0.0,0.0,0,1,2010-08-11
13313,2009-12-02 16:18:00,2010-06-07 12:31:00,6,93,1618.2,1328,75,1,2.2933333333333334,9.95,65,186,252,269.7,221.33333333333334,0,0.023809523809523808,0.25793650793650796,5,5,46.75,50.0,56.0,4.0,3.0,9.0,22.049999999999997,1596.15,0.5,0.013626251390433813,1,0,2010-08-11
13315,2010-01-19 15:34:00,2010-01-19 15:34:00,1,22,310.26,232,22,1,1.968181818181818,5.45,204,0,204,310.26,232.0,1,0.004901960784313725,1.0,1,1,204.0,204.0,204.0,0.0,0.0,0.0,0.0,310.26,0.0,0.0,0,1,2010-08-11
13316,2010-03-10 10:01:00,2010-03-10 10:01:00,1,17,2017.3600000000001,3768,17,1,2.043529411764706,3.39,154,0,154,2017.3600000000001,3768.0,1,0.006493506493506494,1.0,1,1,154.0,154.0,154.0,0.0,0.0,0.0,0.0,2017.3600000000001,0.0,0.0,5,0,2010-08-11
13317,2009-12-13 11:11:00,2010-07-01 15:48:00,6,125,2079.44,1279,86,1,2.89936,12.75,41,200,241,346.5733333333333,213.16666666666666,0,0.024896265560165973,0.17012448132780084,5,5,50.0,53.0,72.0,9.0,3.0,21.0,111.55,1967.89,0.5,0.05364425037510098,7,0,2010-08-11
13319,2009-12-06 14:46:00,2010-08-04 14:50:00,20,310,6891.03,2786,163,1,3.7176129032258065,16.95,7,241,248,344.5515,139.3,0,0.08064516129032258,0.028225806451612902,15,8,17.214285714285715,16.5,35.0,9.0,5.0,12.0,94.15,6796.88,0.25,0.01366268903197345,14,0,2010-08-11
13324,2010-05-25 10:23:00,2010-06-25 13:01:00,3,29,1113.02,1469,17,1,3.6120689655172415,12.75,47,31,78,371.00666666666666,489.6666666666667,0,0.038461538461538464,0.6025641025641025,3,2,15.5,15.5,29.0,0.0,0.0,0.0,0.0,1113.02,0.0,0.0,5,0,2010-08-11
13327,2009-12-18 15:35:00,2010-07-07 09:29:00,8,154,3604.95,1763,104,1,3.1094805194805195,81.61,35,200,236,450.61875,220.375,0,0.03389830508474576,0.1483050847457627,8,7,28.714285714285715,30.0,53.0,3.0,1.0,19.0,128.25,3476.7,0.125,0.03557608288603171,6,0,2010-08-11
13329,2009-12-04 15:41:00,2010-07-30 14:44:00,3,50,989.0500000000001,730,32,1,2.2898,10.95,12,237,250,329.68333333333334,243.33333333333334,0,0.012,0.048,2,2,238.0,238.0,238.0,0.0,0.0,0.0,0.0,989.0500000000001,0.0,0.0,4,0,2010-08-11
13330,2010-02-23 10:12:00,2010-05-23 11:02:00,2,42,1219.07,701,39,1,3.1904761904761907,39.95,80,89,169,609.535,350.5,0,0.011834319526627219,0.47337278106508873,2,2,89.0,89.0,89.0,0.0,0.0,0.0,0.0,1219.07,0.0,0.0,1,0,2010-08-11
13333,2010-02-19 09:26:00,2010-02-19 09:26:00,1,12,162.18,261,12,1,1.23,2.1,173,0,173,162.18,261.0,1,0.005780346820809248,1.0,1,1,173.0,173.0,173.0,0.0,0.0,0.0,0.0,162.18,0.0,0.0,2,0,2010-08-11
13334,2010-02-25 12:21:00,2010-06-21 13:52:00,2,209,2699.48,1434,177,1,3.024114832535885,12.75,51,116,167,1349.74,717.0,0,0.011976047904191617,0.30538922155688625,2,2,116.0,116.0,116.0,1.0,1.0,1.0,6.75,2692.73,0.5,0.0025004815742291106,0,1,2010-08-11
13337,2010-06-11 13:27:00,2010-06-11 13:27:00,1,87,1575.26,980,87,1,3.464137931034483,16.95,61,0,61,1575.26,980.0,1,0.01639344262295082,1.0,1,1,61.0,61.0,61.0,2.0,1.0,24.0,25.2,1550.06,1.0,0.015997359166105913,0,1,2010-08-11
13338,2010-01-05 12:25:00,2010-06-16 10:23:00,3,108,1908.6,894,100,1,4.713796296296296,29.95,56,161,218,636.1999999999999,298.0,0,0.013761467889908258,0.25688073394495414,3,3,81.0,81.0,143.0,12.0,3.0,15.0,116.80000000000001,1791.8,1.0,0.06119668867232527,0,1,2010-08-11
13340,2010-02-22 14:54:00,2010-07-29 10:00:00,4,73,10471.56,3570,69,1,9.870958904109589,295.0,13,156,170,2617.89,892.5,0,0.023529411764705882,0.07647058823529412,3,3,78.5,78.5,122.0,0.0,0.0,0.0,0.0,10471.56,0.0,0.0,1,0,2010-08-11
13346,2010-04-22 12:34:00,2010-07-29 15:37:00,5,5,246.3,162,3,1,1.6800000000000002,2.55,13,98,111,49.260000000000005,32.4,0,0.04504504504504504,0.11711711711711711,4,4,32.666666666666664,30.0,43.0,0.0,0.0,0.0,0.0,246.3,0.0,0.0,1,0,2010-08-11
13357,2010-03-22 14:30:00,2010-08-02 14:02:00,4,304,3185.61,1766,239,1,3.2238157894736843,19.95,9,132,142,796.4025,441.5,0,0.028169014084507043,0.06338028169014084,3,3,66.5,66.5,67.0,0.0,0.0,0.0,0.0,3185.61,0.0,0.0,0,1,2010-08-11
13360,2010-01-08 11:16:00,2010-01-14 17:59:00,2,23,715.15,301,22,1,2.991304347826087,10.75,209,6,215,357.575,150.5,0,0.009302325581395349,0.9720930232558139,2,1,6.0,6.0,6.0,4.0,1.0,7.0,27.75,687.4,0.5,0.038803048311543034,2,0,2010-08-11
13361,2010-04-01 07:49:00,2010-04-01 07:49:00,1,24,817.25,189,24,1,4.19375,6.35,132,0,132,817.25,189.0,1,0.007575757575757576,1.0,1,1,132.0,132.0,132.0,0.0,0.0,0.0,0.0,817.25,0.0,0.0,1,0,2010-08-11
13371,2010-03-17 15:29:00,2010-07-22 17:33:00,2,92,2297.66,1019,75,1,4.004130434782609,39.95,20,127,147,1148.83,509.5,0,0.013605442176870748,0.1360544217687075,2,2,127.0,127.0,127.0,3.0,2.0,3.0,26.2,2271.46,1.0,0.011402905564792006,0,1,2010-08-11
13373,2009-12-06 12:34:00,2010-03-28 16:17:00,2,112,2154.85,1654,105,1,2.7588392857142856,19.95,136,112,248,1077.425,827.0,0,0.008064516129032258,0.5483870967741935,2,2,112.0,112.0,112.0,0.0,0.0,0.0,0.0,2154.85,0.0,0.0,1,0,2010-08-11
13377,2010-03-04 10:06:00,2010-03-04 10:06:00,1,35,765.32,284,35,1,5.911428571428572,45.95,160,0,160,765.32,284.0,1,0.00625,1.0,1,1,160.0,160.0,160.0,2.0,1.0,3.0,7.45,757.87,1.0,0.009734490147911985,1,0,2010-08-11
13381,2009-12-01 15:19:00,2010-05-24 09:49:00,3,89,2164.4700000000003,1341,79,1,3.13561797752809,18.95,79,173,253,721.4900000000001,447.0,0,0.011857707509881422,0.31225296442687744,3,3,87.0,87.0,97.0,4.0,2.0,15.0,26.849999999999998,2137.6200000000003,0.6666666666666666,0.01240488433658124,3,0,2010-08-11
13382,2009-12-08 09:56:00,2010-03-31 10:40:00,3,40,655.65,402,34,1,2.72325,8.5,133,113,246,218.54999999999998,134.0,0,0.012195121951219513,0.540650406504065,3,2,56.5,56.5,97.0,0.0,0.0,0.0,0.0,655.65,0.0,0.0,1,0,2010-08-11
13383,2010-06-14 11:45:00,2010-06-14 11:45:00,1,1,305.28000000000003,288,1,1,1.06,1.06,58,0,58,305.28000000000003,288.0,1,0.017241379310344827,1.0,1,1,58.0,58.0,58.0,0.0,0.0,0.0,0.0,305.28000000000003,0.0,0.0,0,1,2010-08-11
13384,2010-07-27 12:22:00,2010-07-27 12:22:00,1,51,977.21,749,51,1,2.4258823529411764,16.95,15,0,15,977.21,749.0,1,0.06666666666666667,1.0,1,1,15.0,15.0,15.0,1.0,1.0,1.0,1.65,975.5600000000001,1.0,0.0016884804699092313,3,0,2010-08-11
13388,2010-04-15 10:18:00,2010-04-15 10:18:00,1,34,508.55,419,34,1,3.7147058823529413,16.95,118,0,118,508.55,419.0,1,0.00847457627118644,1.0,1,1,118.0,118.0,118.0,0.0,0.0,0.0,0.0,508.55,0.0,0.0,0,1,2010-08-11
13392,2010-01-31 13:34:00,2010-01-31 13:34:00,1,8,91.14,82,8,1,1.44625,3.75,192,0,192,91.14,82.0,1,0.005208333333333333,1.0,1,1,192.0,192.0,192.0,0.0,0.0,0.0,0.0,91.14,0.0,0.0,0,1,2010-08-11
13393,2009-12-07 18:12:00,2010-05-05 09:34:00,4,69,1131.45,662,53,1,4.150579710144927,8.5,98,148,247,282.8625,165.5,0,0.016194331983805668,0.3967611336032389,4,3,49.666666666666664,69.0,72.0,4.0,2.0,4.0,25.6,1105.8500000000001,0.5,0.022625834106677272,0,1,2010-08-11
13394,2009-12-01 11:58:00,2010-07-02 09:47:00,8,188,3085.16,2184,136,1,2.556489361702128,12.75,40,212,253,385.645,273.0,0,0.03162055335968379,0.15810276679841898,8,7,30.428571428571427,31.0,56.0,3.0,2.0,7.0,58.05,3027.1099999999997,0.25,0.018815879889535713,3,0,2010-08-11
13397,2010-01-20 09:50:00,2010-05-11 13:42:00,4,38,1339.34,846,36,1,4.538947368421052,12.75,92,111,203,334.835,211.5,0,0.019704433497536946,0.45320197044334976,4,4,37.0,40.0,44.0,2.0,2.0,7.0,83.85,1255.49,0.5,0.06260546239192438,1,0,2010-08-11
13399,2010-07-08 17:47:00,2010-07-22 10:24:00,2,10,177.9,70,10,1,4.4399999999999995,12.75,20,13,34,88.95,35.0,0,0.058823529411764705,0.5882352941176471,2,1,14.0,14.0,14.0,0.0,0.0,0.0,0.0,177.9,0.0,0.0,1,0,2010-08-11
13400,2010-05-06 09:00:00,2010-05-06 09:00:00,1,23,310.83,284,23,1,1.9695652173913043,5.95,97,0,97,310.83,284.0,1,0.010309278350515464,1.0,1,1,97.0,97.0,97.0,1.0,1.0,2.0,9.9,300.93,1.0,0.03185020750892771,0,1,2010-08-11
13402,2010-05-24 10:56:00,2010-07-22 08:24:00,2,40,605.62,438,34,1,2.74225,8.5,20,58,79,302.81,219.0,0,0.02531645569620253,0.25316455696202533,2,2,59.0,59.0,59.0,0.0,0.0,0.0,0.0,605.62,0.0,0.0,1,0,2010-08-11
13403,2009-12-16 13:23:00,2009-12-16 13:23:00,1,3,78.6,44,3,1,2.3666666666666667,3.75,238,0,238,78.6,44.0,1,0.004201680672268907,1.0,1,1,238.0,238.0,238.0,0.0,0.0,0.0,0.0,78.6,0.0,0.0,1,0,2010-08-11
13405,2009-12-15 14:13:00,2010-05-19 14:23:00,2,11,532.76,646,11,1,4.751818181818181,10.95,84,155,239,266.38,323.0,0,0.008368200836820083,0.3514644351464435,2,2,155.0,155.0,155.0,1.0,1.0,3.0,8.850000000000001,523.91,0.5,0.016611607478038894,1,0,2010-08-11
13406,2010-03-18 07:29:00,2010-03-18 07:29:00,1,2,140.16,96,2,1,1.46,1.65,146,0,146,140.16,96.0,1,0.00684931506849315,1.0,1,1,146.0,146.0,146.0,1.0,1.0,6.0,11.7,128.46,1.0,0.08347602739726027,1,0,2010-08-11
13407,2010-02-16 11:13:00,2010-05-10 12:41:00,3,85,2244.7,1690,85,1,2.5101176470588236,12.75,93,83,176,748.2333333333332,563.3333333333334,0,0.017045454545454544,0.5284090909090909,3,3,41.5,41.5,62.0,7.0,3.0,67.0,132.81,2111.89,1.0,0.059166035550407635,0,1,2010-08-11
13408,2009-12-04 09:31:00,2010-08-08 12:43:00,32,261,16295.76,9036,143,1,2.755057471264368,12.75,3,247,250,509.2425,282.375,0,0.128,0.012,25,9,10.291666666666666,10.5,28.0,7.0,7.0,43.0,192.21,16103.550000000001,0.21875,0.011795092711232861,14,0,2010-08-11
13410,2009-12-08 13:43:00,2010-01-10 11:59:00,2,7,682.9200000000001,324,7,1,2.698571428571429,7.95,213,32,246,341.46000000000004,162.0,0,0.008130081300813009,0.8658536585365854,2,2,33.0,33.0,33.0,1.0,1.0,6.0,15.299999999999999,667.6200000000001,0.5,0.02240379546652609,2,0,2010-08-11
13412,2010-03-29 16:28:00,2010-03-29 16:28:00,1,34,487.34999999999997,176,33,1,4.819117647058824,18.95,135,0,135,487.34999999999997,176.0,1,0.007407407407407408,1.0,1,1,135.0,135.0,135.0,0.0,0.0,0.0,0.0,487.34999999999997,0.0,0.0,0,1,2010-08-11
13413,2010-01-21 17:43:00,2010-03-10 12:17:00,6,43,429.44,455,38,1,1.8832558139534885,8.5,154,47,202,71.57333333333334,75.83333333333333,0,0.0297029702970297,0.7623762376237624,4,3,16.0,9.0,38.0,1.0,1.0,72.0,76.32000000000001,353.12,0.16666666666666666,0.17771982116244414,0,1,2010-08-11
13414,2010-04-15 17:00:00,2010-06-27 12:54:00,2,16,791.22,966,14,1,1.82,5.95,45,72,118,395.61,483.0,0,0.01694915254237288,0.3813559322033898,2,2,73.0,73.0,73.0,2.0,1.0,2.0,11.9,779.32,0.5,0.015040064710194383,1,0,2010-08-11
13415,2009-12-11 14:20:00,2010-03-19 15:09:00,3,100,733.17,436,85,1,2.533,12.75,145,98,243,244.39,145.33333333333334,0,0.012345679012345678,0.5967078189300411,2,2,98.0,98.0,98.0,12.0,1.0,92.0,118.75000000000001,614.42,0.3333333333333333,0.16196789284886182,1,0,2010-08-11
13416,2009-12-03 13:02:00,2009-12-03 13:02:00,1,7,228.3,66,7,1,3.3500000000000005,3.95,251,0,251,228.3,66.0,1,0.00398406374501992,1.0,1,1,251.0,251.0,251.0,0.0,0.0,0.0,0.0,228.3,0.0,0.0,0,1,2010-08-11
13417,2010-02-08 12:39:00,2010-06-10 10:05:00,4,49,1028.66,370,35,1,3.7491836734693877,7.95,62,121,184,257.165,92.5,0,0.021739130434782608,0.33695652173913043,3,3,61.0,61.0,71.0,5.0,1.0,24.0,75.6,953.0600000000001,0.25,0.07349367137829797,0,1,2010-08-11
13418,2009-12-11 12:51:00,2010-07-20 09:04:00,7,119,3153.55,2294,97,1,2.6753781512605044,16.95,22,220,243,450.50714285714287,327.7142857142857,0,0.02880658436213992,0.09053497942386832,6,5,44.2,32.0,90.0,2.0,1.0,4.0,35.45,3118.1000000000004,0.14285714285714285,0.01124129948787874,8,0,2010-08-11
13421,2010-02-14 14:45:00,2010-08-10 17:02:00,5,131,1527.08,769,112,1,2.5009923664122136,19.95,1,177,178,305.416,153.8,0,0.028089887640449437,0.0056179775280898875,3,3,88.5,88.5,127.0,2.0,2.0,2.0,12.2,1514.8799999999999,0.4,0.00798910338685596,1,0,2010-08-11
13425,2010-05-09 14:35:00,2010-07-19 12:56:00,2,99,1766.22,1235,86,1,2.527171717171717,12.75,23,70,94,883.11,617.5,0,0.02127659574468085,0.24468085106382978,2,2,71.0,71.0,71.0,3.0,3.0,6.0,27.7,1738.52,1.5,0.01568321047208162,0,1,2010-08-11
13426,2009-12-09 15:16:00,2010-07-21 14:48:00,7,127,2968.38,1745,85,1,2.143543307086614,12.75,21,223,245,424.05428571428575,249.28571428571428,0,0.02857142857142857,0.08571428571428572,7,6,37.333333333333336,35.0,84.0,0.0,0.0,0.0,0.0,2968.38,0.0,0.0,5,0,2010-08-11
13427,2009-12-17 13:44:00,2010-06-18 09:28:00,2,16,247.63,197,15,1,1.880625,9.95,54,182,237,123.815,98.5,0,0.008438818565400843,0.22784810126582278,2,2,183.0,183.0,183.0,0.0,0.0,0.0,0.0,247.63,0.0,0.0,1,0,2010-08-11
13428,2010-07-13 13:20:00,2010-07-13 13:33:00,2,67,276.76,205,66,1,1.7497014925373136,7.49,29,0,29,138.38,102.5,0,0.06896551724137931,1.0,1,1,29.0,29.0,29.0,0.0,0.0,0.0,0.0,276.76,0.0,0.0,0,1,2010-08-11
13431,2010-02-18 11:53:00,2010-06-23 08:35:00,3,37,796.0500000000001,361,34,1,3.510810810810811,12.75,49,124,174,265.35,120.33333333333333,0,0.017241379310344827,0.28160919540229884,3,3,62.5,62.5,63.0,1.0,1.0,4.0,27.0,769.0500000000001,0.3333333333333333,0.033917467495760314,3,0,2010-08-11
13432,2010-04-06 14:42:00,2010-05-17 13:18:00,2,110,436.55,214,97,1,2.2975454545454546,9.95,86,40,127,218.275,107.0,0,0.015748031496062992,0.6771653543307087,2,2,41.0,41.0,41.0,0.0,0.0,0.0,0.0,436.55,0.0,0.0,0,1,2010-08-11
13433,2010-01-12 08:59:00,2010-07-26 16:55:00,4,24,658.3199999999999,190,22,1,4.62375,10.95,16,195,211,164.57999999999998,47.5,0,0.018957345971563982,0.07582938388625593,4,3,65.0,93.0,98.0,0.0,0.0,0.0,0.0,658.3199999999999,0.0,0.0,0,1,2010-08-11
13434,2010-02-22 09:54:00,2010-02-22 09:54:00,1,13,339.18,156,13,1,2.2223076923076923,2.95,170,0,170,339.18,156.0,1,0.0058823529411764705,1.0,1,1,170.0,170.0,170.0,0.0,0.0,0.0,0.0,339.18,0.0,0.0,2,0,2010-08-11
13435,2010-07-27 16:56:00,2010-07-27 16:56:00,1,15,323.85,279,14,1,2.291333333333333,9.95,15,0,15,323.85,279.0,1,0.06666666666666667,1.0,1,1,15.0,15.0,15.0,0.0,0.0,0.0,0.0,323.85,0.0,0.0,1,0,2010-08-11
13438,2010-06-10 18:46:00,2010-06-10 18:46:00,1,1,46.5,10,1,1,4.65,4.65,62,0,62,46.5,10.0,1,0.016129032258064516,1.0,1,1,62.0,62.0,62.0,0.0,0.0,0.0,0.0,46.5,0.0,0.0,0,1,2010-08-11
13439,2010-07-01 14:36:00,2010-07-01 14:36:00,1,51,284.28000000000003,220,49,1,2.3445098039215684,14.95,41,0,41,284.28000000000003,220.0,1,0.024390243902439025,1.0,1,1,41.0,41.0,41.0,0.0,0.0,0.0,0.0,284.28000000000003,0.0,0.0,1,0,2010-08-11
13442,2009-12-01 14:59:00,2010-02-10 14:03:00,3,38,419.87,115,33,1,7.01,45.95,182,70,253,139.95666666666668,38.333333333333336,0,0.011857707509881422,0.7193675889328063,3,3,35.5,35.5,36.0,0.0,0.0,0.0,0.0,419.87,0.0,0.0,0,1,2010-08-11
13443,2010-01-31 13:30:00,2010-06-04 12:50:00,5,165,1073.13,738,148,1,2.6364848484848484,39.95,68,123,192,214.62600000000003,147.6,0,0.026041666666666668,0.3541666666666667,5,3,31.0,28.0,67.0,1.0,1.0,11.0,32.45,1040.68,0.2,0.03023864769412839,1,0,2010-08-11
13444,2010-07-21 14:34:00,2010-07-21 14:34:00,1,13,135.29,105,13,1,2.21,8.5,21,0,21,135.29,105.0,1,0.047619047619047616,1.0,1,1,21.0,21.0,21.0,0.0,0.0,0.0,0.0,135.29,0.0,0.0,1,0,2010-08-11
13445,2010-03-23 15:34:00,2010-03-23 15:34:00,1,7,241.89999999999998,198,7,1,1.9700000000000002,4.65,141,0,141,241.89999999999998,198.0,1,0.0070921985815602835,1.0,1,1,141.0,141.0,141.0,0.0,0.0,0.0,0.0,241.89999999999998,0.0,0.0,0,1,2010-08-11
13446,2010-02-14 11:52:00,2010-06-30 09:40:00,9,163,3156.53,1937,103,1,2.760122699386503,10.65,42,135,178,350.72555555555556,215.22222222222223,0,0.05056179775280899,0.23595505617977527,9,5,17.0,16.5,26.0,19.0,6.0,63.0,250.71999999999997,2905.8100000000004,0.6666666666666666,0.07942899322990751,2,0,2010-08-11
13448,2009-12-06 12:14:00,2010-05-20 10:56:00,4,200,2722.6,1415,168,1,3.20625,14.95,83,164,248,680.65,353.75,0,0.016129032258064516,0.3346774193548387,4,3,55.0,42.0,112.0,0.0,0.0,0.0,0.0,2722.6,0.0,0.0,4,0,2010-08-11
13450,2010-04-15 19:15:00,2010-07-15 14:08:00,5,56,1463.54,1702,39,1,1.4082142857142856,3.75,27,90,118,292.70799999999997,340.4,0,0.0423728813559322,0.2288135593220339,5,4,22.75,25.5,30.0,1.0,1.0,2.0,2.5,1461.04,0.2,0.001708186998647116,2,0,2010-08-11
13451,2010-03-21 16:13:00,2010-07-25 16:06:00,4,460,3328.49,2393,316,1,2.041804347826087,16.95,17,125,143,832.1225,598.25,0,0.027972027972027972,0.11888111888111888,4,4,42.0,44.0,56.0,1.0,1.0,3.0,11.25,3317.24,0.25,0.003379911010698545,2,0,2010-08-11
13454,2010-03-08 14:40:00,2010-03-08 14:40:00,1,23,219.87,198,23,1,1.4865217391304346,4.95,156,0,156,219.87,198.0,1,0.00641025641025641,1.0,1,1,156.0,156.0,156.0,0.0,0.0,0.0,0.0,219.87,0.0,0.0,0,1,2010-08-11
13455,2009-12-09 08:58:00,2010-04-25 14:31:00,3,56,914.8,380,51,1,4.104107142857143,12.75,108,137,245,304.93333333333334,126.66666666666667,0,0.012244897959183673,0.44081632653061226,3,2,68.5,68.5,124.0,9.0,2.0,14.0,54.96999999999999,859.8299999999999,0.6666666666666666,0.06008963707914298,2,0,2010-08-11
13457,2009-12-02 12:46:00,2010-01-20 08:48:00,2,9,148.22,96,9,1,1.5599999999999998,2.1,203,48,252,74.11,48.0,0,0.007936507936507936,0.8055555555555556,2,2,49.0,49.0,49.0,2.0,2.0,3.0,4.949999999999999,143.27,1.0,0.03339630279314532,0,1,2010-08-11
13459,2010-01-26 13:35:00,2010-03-25 10:24:00,2,73,1160.4099999999999,986,57,1,2.282191780821918,8.95,139,57,197,580.2049999999999,493.0,0,0.01015228426395939,0.7055837563451777,2,2,58.0,58.0,58.0,0.0,0.0,0.0,0.0,1160.4099999999999,0.0,0.0,0,1,2010-08-11
13461,2010-04-21 16:01:00,2010-07-14 13:34:00,2,30,2267.4,1768,21,1,1.6293333333333335,3.75,28,83,112,1133.7,884.0,0,0.017857142857142856,0.25,2,2,84.0,84.0,84.0,2.0,1.0,2.0,2.8,2264.6,0.5,0.001234894592925818,1,0,2010-08-11
13462,2009-12-14 09:48:00,2010-03-12 11:44:00,3,35,526.46,322,33,1,2.7434285714285713,8.5,152,88,240,175.48666666666668,107.33333333333333,0,0.0125,0.6333333333333333,3,3,44.0,44.0,52.0,0.0,0.0,0.0,0.0,526.46,0.0,0.0,1,0,2010-08-11
13464,2010-03-31 15:22:00,2010-03-31 15:22:00,1,14,299.34000000000003,149,14,1,3.3007142857142857,12.75,133,0,133,299.34000000000003,149.0,1,0.007518796992481203,1.0,1,1,133.0,133.0,133.0,1.0,1.0,11.0,13.75,285.59000000000003,1.0,0.04593438898910937,4,0,2010-08-11
13465,2010-05-02 15:30:00,2010-05-02 15:30:00,1,21,611.5,302,21,1,2.6880952380952383,10.95,101,0,101,611.5,302.0,1,0.009900990099009901,1.0,1,1,101.0,101.0,101.0,0.0,0.0,0.0,0.0,611.5,0.0,0.0,1,0,2010-08-11
13466,2010-03-21 13:50:00,2010-07-27 09:45:00,3,30,528.75,353,26,1,2.1540000000000004,12.75,15,127,143,176.25,117.66666666666667,0,0.02097902097902098,0.1048951048951049,2,2,128.0,128.0,128.0,0.0,0.0,0.0,0.0,528.75,0.0,0.0,1,0,2010-08-11
13468,2009-12-03 13:32:00,2010-08-04 09:58:00,21,251,4607.84,1814,152,1,4.46394422310757,45.95,7,243,251,219.4209523809524,86.38095238095238,0,0.08366533864541832,0.027888446215139442,21,9,12.2,13.0,22.0,12.0,8.0,33.0,199.63,4408.21,0.38095238095238093,0.04332398694399111,17,0,2010-08-11
13469,2010-02-24 15:03:00,2010-02-24 15:03:00,1,6,82.4,52,6,1,2.6999999999999997,9.95,168,0,168,82.4,52.0,1,0.005952380952380952,1.0,1,1,168.0,168.0,168.0,0.0,0.0,0.0,0.0,82.4,0.0,0.0,0,1,2010-08-11
13472,2010-06-02 09:48:00,2010-06-02 09:48:00,1,14,262.18,136,14,1,2.700714285714286,6.45,70,0,70,262.18,136.0,1,0.014285714285714285,1.0,1,1,70.0,70.0,70.0,0.0,0.0,0.0,0.0,262.18,0.0,0.0,1,0,2010-08-11
13473,2009-12-15 19:02:00,2010-05-14 10:47:00,6,49,2235.12,734,44,1,4.485714285714286,12.75,89,149,239,372.52,122.33333333333333,0,0.02510460251046025,0.3723849372384937,5,4,37.5,33.5,77.0,1.0,1.0,38.0,241.68,1993.4399999999998,0.16666666666666666,0.10812842263502631,0,1,2010-08-11
13474,2010-08-01 14:40:00,2010-08-01 14:40:00,1,60,350.6,160,60,1,3.3215,18.95,10,0,10,350.6,160.0,1,0.1,1.0,1,1,10.0,10.0,10.0,0.0,0.0,0.0,0.0,350.6,0.0,0.0,1,0,2010-08-11
13476,2010-03-05 09:39:00,2010-08-10 10:29:00,2,34,544.4,186,30,1,4.757352941176471,16.95,1,158,159,272.2,93.0,0,0.012578616352201259,0.006289308176100629,2,2,158.0,158.0,158.0,0.0,0.0,0.0,0.0,544.4,0.0,0.0,1,0,2010-08-11
13477,2010-01-25 11:52:00,2010-06-15 14:33:00,3,59,974.6800000000001,681,55,1,2.6927118644067796,12.75,57,141,198,324.8933333333334,227.0,0,0.015151515151515152,0.2878787878787879,3,3,70.5,70.5,94.0,0.0,0.0,0.0,0.0,974.6800000000001,0.0,0.0,2,0,2010-08-11
13478,2010-01-31 15:51:00,2010-06-16 13:29:00,4,104,1834.01,989,97,1,4.122307692307692,39.95,56,135,192,458.5025,247.25,0,0.020833333333333332,0.2916666666666667,3,3,68.0,68.0,91.0,6.0,2.0,21.0,147.75,1686.26,0.5,0.08056117469370395,1,0,2010-08-11
13480,2010-01-29 12:35:00,2010-01-29 12:35:00,1,31,493.94,202,31,1,4.029032258064516,12.75,194,0,194,493.94,202.0,1,0.005154639175257732,1.0,1,1,194.0,194.0,194.0,0.0,0.0,0.0,0.0,493.94,0.0,0.0,1,0,2010-08-11
13481,2009-12-04 12:37:00,2010-07-20 12:08:00,5,92,1575.33,742,73,1,3.6031521739130437,10.95,22,227,250,315.066,148.4,0,0.02,0.088,4,4,76.0,81.0,101.0,0.0,0.0,0.0,0.0,1575.33,0.0,0.0,1,0,2010-08-11
13482,2010-03-22 10:31:00,2010-03-22 10:31:00,1,9,151.45,71,9,1,3.061111111111111,6.35,142,0,142,151.45,71.0,1,0.007042253521126761,1.0,1,1,142.0,142.0,142.0,0.0,0.0,0.0,0.0,151.45,0.0,0.0,0,1,2010-08-11
13484,2010-03-10 11:46:00,2010-03-10 11:46:00,1,11,165.78,112,11,1,1.8972727272727274,3.75,154,0,154,165.78,112.0,1,0.006493506493506494,1.0,1,1,154.0,154.0,154.0,1.0,1.0,12.0,23.4,142.38,1.0,0.14115092290988054,1,0,2010-08-11
13485,2009-12-03 13:46:00,2010-07-09 15:11:00,5,93,1553.23,1057,89,1,3.3051612903225807,15.95,33,218,251,310.646,211.4,0,0.0199203187250996,0.13147410358565736,5,4,54.5,40.0,133.0,1.0,1.0,2.0,5.9,1547.33,0.2,0.0037985359541085353,5,0,2010-08-11
